STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,7.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,7.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,7.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,8.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,8.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,8.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,8.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,8.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,8.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,8.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,8.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,8.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,8.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,8.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,COL,Colombia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,8.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,8.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,8.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,8.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,8.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,8.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,8.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,8.4,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,8.5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,8.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,8.6,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,8.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,8.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,8.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,8.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,8.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,8.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,8.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,9.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,9.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,9.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,9.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,9.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2024,,9.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CRI,Costa Rica,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2025,,9.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1961,,5.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1962,,4.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1963,,5.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1964,,5.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1965,,5.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1966,,5.3,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1967,,5.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1968,,5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1969,,5.2,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1970,,5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1971,,4.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1972,,5.1,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1973,,4.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1974,,4.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1975,,4.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1976,,4.9,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1977,,5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1978,,5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1979,,5,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1980,,4.7,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1981,,4.8,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_LE(1.1),Life expectancy,I,CZE,Czechia,A,Annual,LFEXP,Life expectancy,Y,Years,Y80,80 years,M,Male,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1982,,4.8,,1,One,,,,,,,0,Units
